year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2011,Holden,Sportwagon,SV6 VE Automatic Wagon,Wagon,5.0,2011-07,2011-07,6G1EK8EV9BL565749,2BQ8XE,VIC,14-10-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6,3.6,Petrol,Automatic,232591,km,Red,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053240/motor-vehicles-motor-cycles/2011-holden-sportwagon-sv6-ve-automatic-wagon,"Engine light ON
Paint cracked Rear bumper
Dents or marks on body consistent with age and kilometres.
Medium Dent on lh quarter panel","Air Conditioning, Bluetooth Capability, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 37 (353668)",19.0,"$1,500",1d 2h 36m51s,active
2014,Mazda,BT-50,4X4 XTR Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,5.0,2014-11,2014-12,MM0UP0YF100238011,1EF8UD,VIC,30-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5,3.2,Diesel,Automatic,217405,km,White,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053241/motor-vehicles-motor-cycles/2014-mazda-bt-50-4x4-xtr-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Dent on LH Rear Panel","Air Conditioning, Auto Control, Bluetooth Capability, Bull Bar, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Side Steps, Hill Holder System, MP3 Capability, Roof Racks, Power Steering, Canopy, Light Bar, Tow Bar, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1109c (352615)",66.0,"$6,500",1d 2h 36m44s,active
2007,Toyota,Rav,4 CV (4x4) Automatic Wagon,Wagon,5.0,2007-12,2008-01,JTMBD33V005154331,YHA537,VIC,18-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.4,Petrol,Automatic,243284,km,Black,Grey,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21053242/motor-vehicles-motor-cycles/2007-toyota-rav-4-cv-4x4-automatic-wagon,"Dent on Back left passenger door
Dents or marks on body consistent with age and kilometres.
Panel damage lh front bumper
Medium Scratch on Back left passenger door.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 421 (353589)",12.0,"$1,110",1d 2h 36m41s,active
2000,Nissan,Pulsar,LX N16 Automatic Sedan,Sedan,5.0,2000-12,2001-02,JN1CFAN16A0008221,QST777,VIC,28-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,1.6,Petrol,Automatic,161034,km,Silver,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21053243/motor-vehicles-motor-cycles/2000-nissan-pulsar-lx-n16-automatic-sedan,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Central Locking, Cruise Control, Driver Airbag, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 231 (352381)",7.0,$409,1d 2h 36m30s,active
2008,Holden,Astra,CDTI AH Turbo Diesel Automatic Wagon,Wagon,5.0,2008-09,2009-07,W0L0AHL3592022763,1YQ3BE,VIC,16-04-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,1.9,Diesel,Automatic,300981,km,Silver,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053244/motor-vehicles-motor-cycles/2008-holden-astra-cdti-ah-turbo-diesel-automatic-wagon,"Flat Battery. Jump start or towing required
Medium Scratch on Various parts on panels
Both front and rear bumpers Cracked bumper.
Dents or marks on body consistent with age and kilometres.
Large Scuff on Rear bumper
Front Seat Stains Drivers Seat","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1209 (353421)",0.0,$9,1d 2h 36m24s,active
2008,Toyota,Hiace,Commuter TRH223R Automatic 14 Seats Bus,Bus,14.0,2008-04,2008-05,JTFSX22P106040148,No plates,,"Sold Unregistered, Without Plates",0.0,4,2.7,Petrol,Automatic,139641,km,White,Multi,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053245/motor-vehicles-motor-cycles/2008-toyota-hiace-commuter-trh223r-automatic-14-seats-bus,"Seat Torn Front seat
Corrosion visible Top front
Dents or marks on body consistent with age and kilometres.
Engine light ON","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Power Steering, Third Row Seat, Crash Test Star Rating 3, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 339 (352030)",8.0,$800,2d 2h 36m15s,active
2013,Ford,Territory,TX (RWD) SZ Turbo Diesel Automatic Wagon,Wagon,5.0,2013-11,2013-11,6FPAAAJGATDK47850,1AQ9HM,VIC,15-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6,2.7,Diesel,Automatic,150251,km,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053246/motor-vehicles-motor-cycles/2013-ford-territory-tx-rwd-sz-turbo-diesel-automatic-wagon,"Medium Scuff on Various parts on panels
Paint fading roof
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Roof rack, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 324A (351770)",28.0,"$3,100",1d 2h 36m5s,active
2010,BMW,3,Series 320i EXEC. E90 Automatic Sedan,Sedan,5.0,2010-03,2010-05,WBAPG56070NM23849,XQE727,VIC,28-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2,Petrol,Automatic,152430,km,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053248/motor-vehicles-motor-cycles/2010-bmw-3-series-320i-exec-e90-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, Park Distance Control Front, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 716 (352448)",0.0,"$5,950",1d 2h 35m53s,active
2006,Hyundai,Getz,1.4 TB Automatic Hatchback,Hatchback,5.0,2006-05,2006-06,KMHBT31DR6U150232,UIG415,VIC,14-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,1.4,Petrol,Automatic,"185378 - Odometer discrepancy detected, see attached history report.",km,Blue,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21053250/motor-vehicles-motor-cycles/2006-hyundai-getz-1-4-tb-automatic-hatchback,"Large Dent on Roof
Medium Scuff on Various parts on panels
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Various parts on panels","Air Conditioning, Driver Airbag, Electric Windows, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 397 (353725)",1.0,$9,1d 2h 35m42s,active
2003,Honda,Jazz,VTi-S GD Automatic Hatchback,Hatchback,5.0,2003-07,2003-11,JHMGD38703S206708,No plates,VIC,"Sold Unregistered, Without Plates",0.0,4,1.5,Petrol,Automatic,187478,km,Blue,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053252/motor-vehicles-motor-cycles/2003-honda-jazz-vti-s-gd-automatic-hatchback,"Paint fading Various parts on panels
Dents or marks on body consistent with age and kilometres.
Medium Dent on Various parts on panels
Both front and rear Cracked bumper.
Corrosion visible Various parts on panels","Air Conditioning, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 459 (353539)",5.0,$409,1d 2h 35m14s,active
2008,Audi,A4,2.0 TDi Avant B8 Turbo Diesel Automatic Wagon,Wagon,5.0,2008-07,Unable to locate,WAUZZZ8K19A076578,No plates,VIC,"Sold Unregistered, Without Plates",0.0,4,2,Diesel,Automatic,196914,km,Blue,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053253/motor-vehicles-motor-cycles/2008-audi-a4-2-0-tdi-avant-b8-turbo-diesel-automatic-wagon,"Engine Smoke visible
Engine light ON
Large Dent on Various parts on panels
Medium Scratch on Various parts on panels
Engine idling rough
Large Scuff on Driver side bumper
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 742 (353684)",1.0,$9,7d 2h 34m59s,active
2012,Mitsubishi,Lancer,ES CJ Manual Sedan,Sedan,5.0,2012-06,2012-07,JMFSNCY4ACU003839,ZFP386,VIC,28-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2,Petrol,Manual,156036,km,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053254/motor-vehicles-motor-cycles/2012-mitsubishi-lancer-es-cj-manual-sedan,"Medium Scratch on Some Places
Engine noise observed.
Paint peeling multiple panels
Seat Torn Drivers Seat
Marks in boot","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 721 GV351965",44.0,"$2,209",1d 2h 34m48s,active
2014,Mazda,6,GT GJ Turbo Diesel Automatic Sedan,Sedan,5.0,2014-09,2014-09,JM0GJ102100144762,2CS4VY,VIC,12-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.2,Diesel,Automatic,194330,km,Dark Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053257/motor-vehicles-motor-cycles/2014-mazda-6-gt-gj-turbo-diesel-automatic-sedan,"Seat Torn Front sear driver side
Stored code engine oil deteriorated
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 0314",8.0,"$2,300",1d 2h 34m31s,active
2016,Mitsubishi,Outlander,LS 4WD ZK CVT Wagon,Wagon,5.0,2016-08,2016-08,JMFXTGF8WGJ001402,1QI4ZC,VIC,04-06-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.4,Petrol,CVT,161717,km,Black,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053259/motor-vehicles-motor-cycles/2016-mitsubishi-outlander-ls-4wd-zk-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Dent on In few spots
Medium Scratch on Medium to large in few spots","Air Conditioning, CD Player, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 418 (352908)",39.0,"$6,000",2d 2h 34m17s,active
2012,Nissan,X-Trail,ST (FWD) T31 Automatic Wagon,Wagon,5.0,2012-11,2012-12,JN1TBAT31A0103323,ZNE308,VIC,18-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2,Petrol,Automatic - 4 Speed,214639,km,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053260/motor-vehicles-motor-cycles/2012-nissan-x-trail-st-fwd-t31-automatic-wagon,"Medium Scuff on Various parts on panels
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Nudge bar, Power Steering, Reversing camera, Roof Rack, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 348 (353757)",8.0,"$1,500",1d 2h 34m2s,active
2008,Honda,Accord,Euro Luxury 8TH GEN Automatic Sedan (WOVR-INSPECTED),Sedan,5.0,Unable to locate,2008-09,JHMCU26809C216134,WNC223,VIC,10-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.4,Petrol,Automatic,261519,km,Silver,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053263/motor-vehicles-motor-cycles/2008-honda-accord-euro-luxury-8th-gen-automatic-sedan-wovr-inspected,"Medium Scratch on Some places
Medium Dent on Some places
Some places Cracked bumper.
Body/panel damage Panel
Hail damage visible.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, MP3 Capability, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1019 (352250)",12.0,$720,2d 2h 33m49s,active
2014,Holden,Barina,TM Automatic Hatchback,Hatchback,5.0,2014-05,2014-07,KL3TA48E9EB757797,1XD5XJ,VIC,07-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,1.6,Petrol,Automatic,156150,km,Black,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053265/motor-vehicles-motor-cycles/2014-holden-barina-tm-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Front bumper
Airbag light ON","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 63 (353657)",7.0,$555,2d 2h 33m19s,active
2012,Volkswagen,Touareg,V6 TDI 7P Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5.0,2012-04,2012-08,WVGZZZ7PZCD054879,No plates,QLD,"Sold Unregistered, Without Plates",0.0,6,3,Diesel,Automatic - 8 Speed,257418,km,Grey,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053275/motor-vehicles-motor-cycles/2012-volkswagen-touareg-v6-tdi-7p-turbo-diesel-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Paint peeling Rear drivers wheel arch","Air Conditioning, Auto Control, Central Locking, Climate Control, Driver Airbag, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Parking assist system, Power Steering, Roof Rail, Satellite navigation system, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 146 (353655)",14.0,"$2,000",2d 2h 30m57s,active
2011,Volkswagen,Tiguan,103 TDI 5N Turbo Diesel Automatic Wagon,Wagon,5.0,2011-10,2011-12,WVGZZZ5NZCW028277,YZE839,VIC,30-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2,Diesel,Automatic,147804,km,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053276/motor-vehicles-motor-cycles/2011-volkswagen-tiguan-103-tdi-5n-turbo-diesel-automatic-wagon,"Engine noise observed.
Medium Scuff on Various parts on panels
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing camera, Roof Rack, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 509 (351777)",1.0,$9,3d 2h 30m48s,active
2013,Ford,Ranger,XL 2.2 (4x2) PX Turbo Diesel Manual Cab Chassis,Cab Chassis,3.0,2013-08,2013-00 (damaged),MNALMAE80DW214749,1QH9RJ,VIC,16-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.2,Diesel,Manual,279455,km,White,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053277/motor-vehicles-motor-cycles/2013-ford-ranger-xl-2-2-4x2-px-turbo-diesel-manual-cab-chassis,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Various parts on panels
Windscreen Chipped or Cracked.
Front Seat worn both
Glovebox Marks","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 200 (353219)",17.0,"$2,200",2d 2h 30m42s,active
2013,Alfa,Romeo,Giulietta Manual Hatchback,Hatchback,5.0,2013-04,2013-10,ZAR94000007214325,2CV8RG,VIC,"Sold Unregistered, Without Plates",,4,1.4,Petrol,Manual,125274,km,Black,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053278/motor-vehicles-motor-cycles/2013-alfa-romeo-giulietta-manual-hatchback,"Dash Torn or Cracked
Dents or marks on body consistent with age and kilometres.
Front bumper Cracked bumper.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 522e (353612)",12.0,$809,2d 2h 30m32s,active
2012,Subaru,Outback,2.5i B5A CVT Wagon,Wagon,5.0,2012-04,2012-07,JF2BR9K95CG037252,2CU6GP,VIC,11-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.5,Petrol,CVT,400994,km,Grey,Black,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053279/motor-vehicles-motor-cycles/2012-subaru-outback-2-5i-b5a-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Various parts on panels
Medium Scuff on Various parts on panels
Rear bumper Cracked bumper.
Large Scuff on Front bumper on driver side","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 395 (353721)",0.0,$9,2d 2h 30m22s,active
2017,Mercedes,Benz,A-Class A250 Sport 4MATIC W176 Automatic Hatchback,Hatchback,5.0,2017-06,2017-08,WDD1760512J642411,ARV019,VIC,27-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2,Petrol,Automatic,131715,km,Pearl White,Black Leather,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21053280/motor-vehicles-motor-cycles/2017-mercedes-benz-a-class-a250-sport-4matic-w176-automatic-hatchback,"Front bumper cracked open Cracked bumper.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1030 (353616)",75.0,"$8,200",2d 2h 30m13s,active
2018,Mercedes,Benz,Sprinter 311 CDI MWB L/ROOF Turbo Diesel Automatic Van,Van,3.0,Unable to locate,2018-11,WDB9106332P024005,1NR1OW,VIC,27-06-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.1,Diesel,Automatic - 4 Speed,379901,km,White,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053283/motor-vehicles-motor-cycles/2018-mercedes-benz-sprinter-311-cdi-mwb-l-roof-turbo-diesel-automatic-van,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Various parts on panels
Medium Dent on Driver side
Damaged Taped up
Seat Torn Driver seat","Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Sat Nav, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 710 GV353800",42.0,"$6,400",2d 2h 29m27s,active
2013,BMW,X5,xDrive 30d F15 Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5.0,2013-11,2014-02,WBAKS420200G62881,1BA3PJ,VIC,25-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6,3,Diesel,Automatic - 8 Speed,340119,km,White,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053284/motor-vehicles-motor-cycles/2013-bmw-x5-xdrive-30d-f15-turbo-diesel-automatic-8-speed-wagon,"Front Seat worn Drivers
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 265 (352784)",39.0,"$3,500",1d 2h 29m12s,active
2016,Mazda,CX-5,Maxx Sport KE Turbo Diesel Automatic Wagon,Wagon,5.0,2016-01,2016-02,JM0KE102200362607,1GN8QG,VIC,28-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4,2.2,Diesel,Automatic,261524,km,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053285/motor-vehicles-motor-cycles/2016-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Sat Nav, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 67 (353534)",11.0,"$2,300",2d 2h 29m4s,active
2017,Toyota,Hilux,4X2 SR Hi Rider GUN136R Turbo Diesel Automatic Dual Cab,Dual Cab,5.0,2017-10,2017-11,MR0JA3DD500343243,1LM5BY,VIC,"Sold Unregistered, Without Plates - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.",2.0,4,2.8,Diesel,Automatic,281021,km,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053310/motor-vehicles-motor-cycles/2017-toyota-hilux-4x2-sr-hi-rider-gun136r-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Front Seat Marks Both
Back Seat Marks.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 476 (352802)",127.0,"$17,600",2h 23m49s,active
2004,Nissan,X-Trail,TI Luxury T30 Automatic Wagon - RWC Issued 3/7/25,Wagon,5.0,2004-04,2004-04,JN1TBNT30A0036289,SUQ838,,"Sold Unregistered, Without Plates",2.0,4,2.5,Petrol,Automatic,251053,km,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053312/motor-vehicles-motor-cycles/2004-nissan-x-trail-ti-luxury-t30-automatic-wagon-rwc-issued-3-7-25,"Large Scratch on Few Spots
Engine idling rough
Paint fading bonnet
Front Seat worn driver","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Nudge Bar, Power Steering, Roof Rail, Sunroof, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 658 (352916)",7.0,$409,2d 2h 23m23s,active
2009,Subaru,Liberty,3.6R PREMIUM (SAT) B5 Automatic Sedan,Sedan,5.0,2009-08,2009-09,JF1BMFKU3AG003066,XIC883,VIC,17-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6,3.6,Petrol,Automatic,152703,km,Cream,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053314/motor-vehicles-motor-cycles/2009-subaru-liberty-3-6r-premium-sat-b5-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Large Dent on Front driver side Panel
Large Scratch on Front Passenger side Panel","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, DVD player, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Satellite navigate system, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 314 (353554)",3.0,$209,2d 2h 23m5s,active
2013,Land,Rover,Range Rover Sport 3.0 SDV6 SE L494 Automatic 8 Speed Wagon,Wagon,5.0,2013-10,2014-01,SALWA2KE9EA324361,APE524,VIC,10-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6,3,Diesel,Automatic - 8 Speed,192597,km,White,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053315/motor-vehicles-motor-cycles/2013-land-rover-range-rover-sport-3-0-sdv6-se-l494-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat Scratches Drivers
Airbag light ON","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Third Row Seat, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1213 (352353)",14.0,"$3,200",2d 2h 22m50s,active
